,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
10,SE Marsh,b M Ashwin,4,6,0,0,66.66,2,,,,,,,,,,
11,DA Miller,c Pietersen b M Ashwin,7,6,0,0,116.66,2,,,,,,,,,,
12,GJ Maxwell,not out,32,14,3,2,228.57,2,1,0,3,0,3,3,0,0,0,0
13,WP Saha,not out,4,4,0,0,100,2,,,,,,,,,,
14,I Sharma,DNB,0,0,0,0,0,1,3,0,26,0,8.66,10,4,1,0,0
15,Ankit Sharma,DNB,0,0,0,0,0,1,4,0,27,1,6.75,8,2,0,2,0
16,M Ashwin,DNB,0,0,0,0,0,1,4,0,36,3,9,5,2,2,0,0
17,AR Patel,DNB,0,0,0,0,0,2,3,0,26,0,8.66,6,4,0,0,0
18,MM Sharma,DNB,0,0,0,0,0,2,4,0,23,3,5.75,8,2,0,0,0
19,KJ Abbott,DNB,0,0,0,0,0,2,4,0,38,1,9.5,8,6,0,1,0
20,P Sahu,DNB,0,0,0,0,0,2,4,0,31,0,7.75,6,3,0,1,0
21,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,23,2,5.75,12,3,0,1,0
0,Q de Kock,c HH Pandya b McClenaghan,9,7,2,0,128.57,1,,,,,,,,,,
1,SS Iyer,c Rayudu b HH Pandya,19,20,1,1,95,1,,,,,,,,,,
2,SV Samson,c Southee b McClenaghan,60,48,4,2,125,1,,,,,,,,,,
3,KK Nair,c Southee b Harbhajan Singh,5,5,1,0,100,1,,,,,,,,,,
4,JP Duminy,not out,49,31,3,2,158.06,1,,,,,,,,,,
5,P Negi,not out,10,10,1,0,100,1,1,0,19,0,19,0,4,0,0,0
6,RG Sharma,run out (Negi/Morris/†de Kock),65,48,7,1,135.41,2,,,,,,,,,,
7,PA Patel,run out (Iyer/†de Kock),1,4,0,0,25,2,,,,,,,,,,
8,AT Rayudu,b Mishra,25,23,4,0,108.69,2,,,,,,,,,,
9,KH Pandya,run out (Khan),36,17,4,2,211.76,2,4,0,25,0,6.25,3,1,0,1,0
10,JC Buttler,lbw b Mishra,2,6,0,0,33.33,2,,,,,,,,,,
11,KA Pollard,c Morris b Khan,19,18,0,1,105.55,2,1,0,11,0,11,1,0,1,0,0
12,HH Pandya,not out,2,2,0,0,100,2,1,0,7,1,7,2,1,0,0,0
13,Harbhajan Singh,lbw b Morris,0,1,0,0,0,2,3,0,24,1,8,6,2,1,0,0
14,TG Southee,not out,1,1,0,0,100,2,3,0,21,0,7,6,2,0,3,0
15,CH Morris,DNB,0,0,0,0,0,1,4,0,27,1,6.75,7,1,1,1,0
16,Z Khan,DNB,0,0,0,0,0,1,4,0,30,1,7.5,10,3,1,1,0
17,A Mishra,DNB,0,0,0,0,0,1,4,0,24,2,6,8,0,1,0,0
18,Mohammed Shami,DNB,0,0,0,0,0,1,3,0,24,0,8,9,5,0,0,0
19,Imran Tahir,DNB,0,0,0,0,0,1,4,0,29,0,7.25,7,2,1,0,0
20,MJ McClenaghan,DNB,0,0,0,0,0,2,4,0,31,2,7.75,13,2,2,3,0
21,JJ Bumrah,DNB,0,0,0,0,0,2,4,0,42,0,10.5,5,4,1,1,1
0,V Kohli,c Rahane b Perera,80,63,7,2,126.98,1,,,,,,,,,,
1,KL Rahul,c Sharma b Perera,7,10,1,0,70,1,,,,,,,,,,
2,AB de Villiers,c Ankit Sharma b Perera,83,46,6,4,180.43,1,,,,,,,,,,
3,SR Watson,not out,1,1,0,0,100,1,4,0,31,2,7.75,9,2,1,2,0
4,SN Khan,not out,2,1,0,0,200,1,,,,,,,,,,
5,AM Rahane,st †Rahul b Shamsi,60,46,8,0,130.43,2,,,,,,,,,,
6,F du Plessis,c Patel b Richardson,2,3,0,0,66.66,2,,,,,,,,,,
7,KP Pietersen,retired hurt,0,1,0,0,0,2,,,,,,,,,,
8,SPD Smith,run out (Kohli),4,3,1,0,133.33,2,,,,,,,,,,
9,MS Dhoni,c de Villiers b Patel,41,38,3,0,107.89,2,,,,,,,,,,
10,NLTC Perera,c Mandeep Singh b Watson,34,13,3,3,261.53,2,4,0,34,3,8.5,8,3,1,2,0
11,R Bhatia,c Watson b Richardson,21,11,1,1,190.9,2,3,0,22,0,7.33,1,1,0,0,0
12,R Ashwin,c Patel b Watson,0,1,0,0,0,2,3,0,22,0,7.33,5,1,0,2,0
13,Ankit Sharma,not out,3,3,0,0,100,2,4,0,31,0,7.75,4,1,1,1,0
14,M Ashwin,c de Villiers b Richardson,0,1,0,0,0,2,2,0,29,0,14.5,1,2,2,0,0
15,I Sharma,not out,0,0,0,0,0,2,4,0,47,0,11.75,8,6,2,2,1
16,Mandeep Singh,DNB,0,0,0,0,0,1,,,,,,,,,,
17,STR Binny,DNB,0,0,0,0,0,1,2,0,23,0,11.5,2,4,0,0,0
18,HV Patel,DNB,0,0,0,0,0,1,4,0,46,1,11.5,6,5,2,3,0
19,KW Richardson,DNB,0,0,0,0,0,1,3,0,13,3,4.33,11,1,0,0,0
20,T Shamsi,DNB,0,0,0,0,0,1,4,0,36,1,9,7,4,1,0,0
21,Iqbal Abdulla,DNB,0,0,0,0,0,1,3,0,22,0,7.33,0,0,0,1,0
0,CH Gayle,c Duminy b Khan,0,3,0,0,0,1,,,,,,,,,,
1,V Kohli,c Iyer b Mohammed Shami,79,48,7,3,164.58,1,,,,,,,,,,
2,AB de Villiers,c Mohammed Shami b Brathwaite,55,33,9,1,166.66,1,,,,,,,,,,
3,SR Watson,c Morris b Mohammed Shami,33,19,2,3,173.68,1,4,0,25,2,6.25,12,3,0,1,0
4,SN Khan,run out (Mohammed Shami),1,2,0,0,50,1,,,,,,,,,,
5,KM Jadhav,not out,9,11,1,0,81.81,1,,,,,,,,,,
6,D Wiese,not out,5,4,0,0,125,1,4,0,49,0,12.25,6,7,1,2,1
7,Q de Kock,c †Jadhav b Watson,108,51,15,3,211.76,2,,,,,,,,,,
8,SS Iyer,c Wiese b Aravind,0,4,0,0,0,2,,,,,,,,,,
9,SV Samson,c Chahal b Watson,9,14,0,0,64.28,2,,,,,,,,,,
10,KK Nair,not out,54,42,6,1,128.57,2,,,,,,,,,,
11,JP Duminy,not out,7,5,1,0,140,2,,,,,,,,,,
12,Parvez Rasool,DNB,0,0,0,0,0,1,3,0,28,0,9.33,5,4,0,0,0
13,HV Patel,DNB,0,0,0,0,0,1,3,0,32,0,10.66,4,2,2,0,0
14,YS Chahal,DNB,0,0,0,0,0,1,2.1,0,23,0,10.61,2,2,1,1,0
15,S Aravind,DNB,0,0,0,0,0,1,3,0,32,1,10.66,5,4,0,2,0
16,CR Brathwaite,DNB,0,0,0,0,0,2,2,0,18,1,9,5,2,1,0,0
17,CH Morris,DNB,0,0,0,0,0,2,4,0,29,0,7.25,9,4,0,0,0
18,P Negi,DNB,0,0,0,0,0,2,3,0,26,0,8.66,3,2,1,0,0
19,Z Khan,DNB,0,0,0,0,0,2,4,0,50,1,12.5,6,7,2,0,0
20,A Mishra,DNB,0,0,0,0,0,2,3,0,26,0,8.66,4,2,1,0,0
21,Mohammed Shami,DNB,0,0,0,0,0,2,4,0,34,2,8.5,8,2,2,1,0
0,V Kohli,not out,100,63,11,1,158.73,1,,,,,,,,,,
1,SR Watson,c Jadeja b Kulkarni,6,6,1,0,100,1,3.3,0,31,1,8.85,6,4,0,1,1
2,AB de Villiers,c Raina b Tambe,20,16,2,0,125,1,,,,,,,,,,
3,KL Rahul,not out,51,35,4,3,145.71,1,,,,,,,,,,
4,DR Smith,c de Villiers b Richardson,32,21,3,2,152.38,2,,,,,,,,,,
5,BB McCullum,c & b Shamsi,42,24,5,2,175,2,,,,,,,,,,
6,SK Raina,c Iqbal Abdulla b Chahal,28,24,3,0,116.66,2,,,,,,,,,,
7,KD Karthik,not out,50,39,3,0,128.2,2,,,,,,,,,,
8,RA Jadeja,c †Rahul b Watson,12,10,0,1,120,2,3,0,17,0,5.66,5,1,0,0,0
9,DJ Bravo,not out,4,1,1,0,400,2,4,0,43,0,10.75,5,4,1,2,0
10,SN Khan,DNB,0,0,0,0,0,1,,,,,,,,,,
11,KM Jadhav,DNB,0,0,0,0,0,1,,,,,,,,,,
12,STR Binny,DNB,0,0,0,0,0,1,,,,,,,,,,
13,Iqbal Abdulla,DNB,0,0,0,0,0,1,4,0,41,0,10.25,5,4,1,1,0
14,YS Chahal,DNB,0,0,0,0,0,1,4,0,33,1,8.25,6,1,1,1,1
15,KW Richardson,DNB,0,0,0,0,0,1,4,0,53,1,13.25,6,4,3,2,0
16,T Shamsi,DNB,0,0,0,0,0,1,4,0,21,1,5.25,11,2,0,0,0
17,AJ Finch,DNB,0,0,0,0,0,2,,,,,,,,,,
18,P Kumar,DNB,0,0,0,0,0,2,3,0,28,0,9.33,6,5,0,0,0
19,DS Kulkarni,DNB,0,0,0,0,0,2,4,0,39,1,9.75,6,3,2,0,0
20,SB Jakati,DNB,0,0,0,0,0,2,3,0,28,0,9.33,2,2,1,0,0
21,PV Tambe,DNB,0,0,0,0,0,2,3,0,24,1,8,4,3,0,0,0
0,AM Rahane,c & b Narine,67,52,4,3,128.84,1,,,,,,,,,,
1,F du Plessis,b Shakib Al Hasan,4,9,0,0,44.44,1,,,,,,,,,,
2,SPD Smith,run out (Sathish),31,28,2,0,110.71,1,,,,,,,,,,
3,NLTC Perera,b Sathish,12,9,0,1,133.33,1,3.3,0,28,2,8,8,3,1,0,0
4,JA Morkel,b UT Yadav,16,9,0,2,177.77,1,3,0,36,2,12,5,5,1,2,0
5,MS Dhoni,not out,23,12,2,1,191.66,1,,,,,,,,,,
6,R Bhatia,not out,1,1,0,0,100,1,4,0,19,2,4.75,8,1,0,0,0
7,RV Uthappa,lbw b Morkel,0,1,0,0,0,2,,,,,,,,,,
8,G Gambhir,run out (Tiwary/†Dhoni),11,5,2,0,220,2,,,,,,,,,,
9,SA Yadav,lbw b M Ashwin,60,49,6,2,122.44,2,,,,,,,,,,
10,Shakib Al Hasan,b Bhatia,3,9,0,0,33.33,2,3,0,14,1,4.66,7,1,0,0,0
11,YK Pathan,lbw b Bhatia,36,27,2,2,133.33,2,,,,,,,,,,
12,AD Russell,c du Plessis b Perera,17,11,0,2,154.54,2,2,0,16,0,8,3,2,0,0,0
13,R Sathish,b Morkel,10,8,0,1,125,2,3,0,20,1,6.66,4,0,1,0,0
14,PP Chawla,c Smith b Perera,8,5,1,0,160,2,3,0,26,0,8.66,4,1,1,0,0
15,UT Yadav,not out,7,2,0,1,350,2,2,0,16,1,8,3,0,1,0,0
16,SP Narine,not out,0,0,0,0,0,2,4,0,32,1,8,8,1,2,0,0
17,SS Tiwary,DNB,0,0,0,0,0,1,,,,,,,,,,
18,R Ashwin,DNB,0,0,0,0,0,1,2,0,21,0,10.5,4,0,2,3,0
19,Ankit Sharma,DNB,0,0,0,0,0,1,3,0,26,0,8.66,5,0,2,1,0
20,M Ashwin,DNB,0,0,0,0,0,1,4,0,32,1,8,10,2,2,1,0
21,M Morkel,DNB,0,0,0,0,0,2,3,0,30,0,10,8,3,2,0,0
0,DR Smith,lbw b Imran Tahir,53,30,5,3,176.66,1,2,0,26,0,13,1,0,3,0,0
1,BB McCullum,b Morris,60,36,6,3,166.66,1,,,,,,,,,,
2,SK Raina,c Nair b Morris,2,5,0,0,40,1,2,0,17,0,8.5,2,2,0,0,0
3,KD Karthik,c Duminy b Imran Tahir,19,17,1,1,111.76,1,,,,,,,,,,
4,RA Jadeja,c †de Kock b Duminy,4,7,0,0,57.14,1,1,0,14,0,14,0,1,1,0,0
5,Ishan Kishan,c Duminy b Imran Tahir,2,6,0,0,33.33,1,,,,,,,,,,
6,DJ Bravo,not out,7,6,0,0,116.66,1,4,0,40,1,10,7,4,1,1,0
7,JP Faulkner,not out,22,13,2,0,169.23,1,2,0,23,1,11.5,3,1,2,0,0
8,Q de Kock,c Raina b Kulkarni,5,11,1,0,45.45,2,,,,,,,,,,
9,SV Samson,c Faulkner b Kulkarni,1,6,0,0,16.66,2,,,,,,,,,,
10,KK Nair,c Tambe b Kulkarni,9,7,1,0,128.57,2,,,,,,,,,,
11,JP Duminy,c & b Bravo,48,43,3,1,111.62,2,1,0,4,1,4,2,0,0,0,0
12,RR Pant,c Kumar b Faulkner,20,17,2,0,117.64,2,,,,,,,,,,
13,CH Morris,not out,82,32,4,8,256.25,2,4,0,35,2,8.75,7,3,1,1,0
14,P Negi,not out,3,4,0,0,75,2,,,,,,,,,,
15,P Kumar,DNB,0,0,0,0,0,1,4,0,13,0,3.25,13,0,0,0,0
16,DS Kulkarni,DNB,0,0,0,0,0,1,4,1,19,3,4.75,14,3,0,0,0
17,PV Tambe,DNB,0,0,0,0,0,1,1,0,17,0,17,1,0,2,0,0
18,A Mishra,DNB,0,0,0,0,0,2,3,0,27,0,9,5,3,1,0,0
19,Z Khan,DNB,0,0,0,0,0,2,4,0,48,0,12,6,5,2,0,0
20,S Nadeem,DNB,0,0,0,0,0,2,4,0,32,0,8,8,2,2,0,0
21,Imran Tahir,DNB,0,0,0,0,0,2,4,0,24,3,6,9,1,1,0,0
0,M Vijay,b Chawla,26,22,4,0,118.18,1,,,,,,,,,,
1,M Vohra,c Shakib Al Hasan b Morkel,8,12,0,0,66.66,1,,,,,,,,,,
2,SE Marsh,not out,56,41,5,1,136.58,1,,,,,,,,,,
3,WP Saha,c †Uthappa b Narine,8,14,0,0,57.14,1,,,,,,,,,,
4,DA Miller,c †Uthappa b Pathan,6,6,1,0,100,1,,,,,,,,,,
5,GJ Maxwell,c Chawla b Narine,4,7,0,0,57.14,1,2,0,17,0,8.5,3,2,0,0,0
6,AR Patel,c SA Yadav b UT Yadav,9,8,0,0,112.5,1,3,0,19,2,6.33,6,2,0,0,0
7,MM Sharma,c †Uthappa b Morkel,1,3,0,0,33.33,1,3.1,0,29,0,9.15,7,5,0,1,0
8,P Sahu,run out (Russell/†Uthappa),1,1,0,0,100,1,4,0,18,2,4.5,10,1,0,0,0
9,KJ Abbott,not out,12,6,0,1,200,1,3,0,32,0,10.66,4,5,0,2,0
10,RV Uthappa,lbw b Sahu,53,28,9,0,189.28,2,,,,,,,,,,
11,G Gambhir,c Maxwell b Sahu,34,34,3,0,100,2,,,,,,,,,,
12,MK Pandey,b Patel,12,11,1,0,109.09,2,,,,,,,,,,
13,Shakib Al Hasan,c Sandeep Sharma b Patel,11,15,1,0,73.33,2,4,0,28,0,7,9,3,0,1,0
14,SA Yadav,not out,11,9,2,0,122.22,2,,,,,,,,,,
15,YK Pathan,not out,12,6,2,0,200,2,1,0,6,1,6,2,0,0,2,0
16,Sandeep Sharma,DNB,0,0,0,0,0,1,2,0,21,0,10.5,2,3,0,0,0
17,AD Russell,DNB,0,0,0,0,0,2,1,0,18,0,18,0,0,2,0,0
18,PP Chawla,DNB,0,0,0,0,0,2,3,0,18,1,6,8,2,0,1,0
19,SP Narine,DNB,0,0,0,0,0,2,4,0,22,2,5.5,10,1,0,1,0
20,M Morkel,DNB,0,0,0,0,0,2,4,0,27,2,6.75,11,4,0,0,0
21,UT Yadav,DNB,0,0,0,0,0,2,3,0,17,1,5.66,5,0,0,0,0
0,AJ Finch,b Kumar,0,4,0,0,0,1,,,,,,,,,,
1,BB McCullum,c Hooda b Bipul Sharma,18,17,1,1,105.88,1,,,,,,,,,,
2,SK Raina,c Henriques b Kumar,75,51,9,0,147.05,1,2,0,16,0,8,3,2,0,1,0
3,KD Karthik,c Kumar b Hooda,8,9,1,0,88.88,1,,,,,,,,,,
4,DJ Bravo,c Kumar b Sran,8,12,0,0,66.66,1,3,0,26,0,8.66,5,4,0,0,0
5,RA Jadeja,b Mustafizur Rahman,14,14,0,0,100,1,2.5,0,20,0,7.05,5,1,0,0,0
6,AD Nath,c Bipul Sharma b Kumar,5,10,0,0,50,1,,,,,,,,,,
7,DW Steyn,c Morgan b Kumar,1,2,0,0,50,1,2,0,17,0,8.5,5,2,0,1,0
8,P Kumar,not out,1,1,0,0,100,1,2,0,31,0,15.5,2,3,0,2,0
9,DA Warner,not out,74,48,9,0,154.16,2,,,,,,,,,,
10,S Dhawan,not out,53,41,5,0,129.26,2,,,,,,,,,,
11,DS Kulkarni,DNB,0,0,0,0,0,1,1,0,9,0,9,1,1,0,0,0
12,PV Tambe,DNB,0,0,0,0,0,1,2,0,17,0,8.5,1,1,0,1,0
13,MC Henriques,DNB,0,0,0,0,0,2,3,0,17,0,5.66,4,0,0,1,0
14,EJG Morgan,DNB,0,0,0,0,0,2,,,,,,,,,,
15,DJ Hooda,DNB,0,0,0,0,0,2,3,0,22,1,7.33,3,2,0,0,0
16,AP Tare,DNB,0,0,0,0,0,2,,,,,,,,,,
17,NV Ojha,DNB,0,0,0,0,0,2,,,,,,,,,,
18,B Kumar,DNB,0,0,0,0,0,2,4,0,29,4,7.25,11,4,0,2,0
19,Mustafizur Rahman,DNB,0,0,0,0,0,2,4,0,19,1,4.75,10,1,0,0,0
20,Bipul Sharma,DNB,0,0,0,0,0,2,2,0,10,1,5,5,1,0,0,0
21,BB Sran,DNB,0,0,0,0,0,2,4,0,36,1,9,5,3,1,0,0
0,Q de Kock,c Hogg b Russell,1,3,0,0,33.33,1,,,,,,,,,,
1,SS Iyer,lbw b Russell,0,1,0,0,0,1,,,,,,,,,,
2,SV Samson,lbw b Narine,15,15,2,0,100,1,,,,,,,,,,
3,KK Nair,lbw b UT Yadav,68,50,9,1,136,1,,,,,,,,,,
4,SW Billings,b UT Yadav,54,34,3,2,158.82,1,,,,,,,,,,
5,CH Morris,b UT Yadav,0,2,0,0,0,1,3,0,19,1,6.33,5,1,0,0,0
6,CR Brathwaite,c Narine b Russell,34,11,3,3,309.09,1,4,0,47,3,11.75,3,4,1,0,2
7,RR Pant,run out (SA Yadav/†Uthappa),4,4,0,0,100,1,,,,,,,,,,
8,Mohammed Shami,not out,0,1,0,0,0,1,4,0,33,0,8.25,7,3,1,1,0
9,RV Uthappa,c Nair b Morris,72,52,6,2,138.46,2,,,,,,,,,,
10,G Gambhir,c Iyer b Khan,6,8,0,0,75,2,,,,,,,,,,
11,PP Chawla,lbw b Khan,8,5,2,0,160,2,2,0,24,0,12,1,3,0,0,1
12,YK Pathan,c Mishra b Brathwaite,10,9,1,0,111.11,2,,,,,,,,,,
13,SA Yadav,c Iyer b Brathwaite,21,13,1,1,161.53,2,,,,,,,,,,
14,R Sathish,c Morris b Brathwaite,6,7,1,0,85.71,2,,,,,,,,,,
15,AD Russell,c & b Mishra,17,12,2,1,141.66,2,4,0,26,3,6.5,12,2,1,0,0
16,JO Holder,run out (Morris),0,1,0,0,0,2,4,0,35,0,8.75,9,4,1,1,0
17,UT Yadav,c Morris b Khan,2,3,0,0,66.66,2,3,0,33,3,11,7,4,2,0,0
18,SP Narine,run out (Iyer),4,3,0,0,133.33,2,3,0,22,1,7.33,9,4,0,1,0
19,GB Hogg,not out,0,0,0,0,0,2,4,0,39,0,9.75,1,0,2,0,0
20,A Mishra,DNB,0,0,0,0,0,1,4,0,36,1,9,10,3,2,2,0
21,Z Khan,DNB,0,0,0,0,0,1,3.3,0,21,3,6,9,2,0,1,0
0,DA Warner,c Rahane b Dinda,0,4,0,0,0,1,,,,,,,,,,
1,S Dhawan,not out,56,53,2,1,105.66,1,,,,,,,,,,
2,AP Tare,c Perera b Dinda,8,14,1,0,57.14,1,,,,,,,,,,
3,EJG Morgan,c †Dhoni b Marsh,0,2,0,0,0,1,,,,,,,,,,
4,DJ Hooda,c †Dhoni b R Ashwin,1,9,0,0,11.11,1,,,,,,,,,,
5,MC Henriques,c †Dhoni b Marsh,1,4,0,0,25,1,2,0,16,1,8,5,1,1,0,0
6,NV Ojha,b Dinda,18,21,0,1,85.71,1,,,,,,,,,,
7,Bipul Sharma,run out (Perera),5,5,0,0,100,1,1,0,17,0,17,0,2,1,0,0
8,B Kumar,c du Plessis b Perera,21,8,3,1,262.5,1,3,1,17,1,5.66,10,1,0,1,0
9,A Nehra,not out,0,0,0,0,0,1,3,0,21,1,7,12,3,0,4,0
10,AM Rahane,c Morgan b Kumar,0,5,0,0,0,2,,,,,,,,,,
11,F du Plessis,c †Ojha b Henriques,30,21,3,2,142.85,2,,,,,,,,,,
12,SPD Smith,not out,46,36,7,0,127.77,2,,,,,,,,,,
13,MS Dhoni,c Tare b Nehra,5,4,1,0,125,2,,,,,,,,,,
14,SS Tiwary,not out,0,0,0,0,0,2,,,,,,,,,,
15,Mustafizur Rahman,DNB,0,0,0,0,0,1,2,0,21,0,10.5,6,4,0,2,0
16,NLTC Perera,DNB,0,0,0,0,0,2,4,0,32,1,8,8,2,1,0,0
17,MR Marsh,DNB,0,0,0,0,0,2,4,0,14,2,3.5,15,1,0,0,0
18,R Bhatia,DNB,0,0,0,0,0,2,3,0,24,0,8,4,1,1,1,0
19,R Ashwin,DNB,0,0,0,0,0,2,4,0,14,1,3.5,12,0,0,0,0
20,M Ashwin,DNB,0,0,0,0,0,2,1,0,6,0,6,1,0,0,0,0
21,AB Dinda,DNB,0,0,0,0,0,2,4,1,23,3,5.75,16,2,1,2,0
0,M Vijay,c †Ojha b Kumar,2,3,0,0,66.66,1,,,,,,,,,,
1,M Vohra,run out (Dhawan),25,23,3,1,108.69,1,,,,,,,,,,
2,SE Marsh,lbw b Mustafizur Rahman,40,34,3,2,117.64,1,,,,,,,,,,
3,DA Miller,c †Ojha b Henriques,9,11,1,0,81.81,1,,,,,,,,,,
4,GJ Maxwell,c Mustafizur Rahman b Henriques,1,2,0,0,50,1,2,0,16,0,8,4,1,1,0,0
5,NS Naik,c Henriques b Mustafizur Rahman,22,28,1,0,78.57,1,,,,,,,,,,
6,AR Patel,not out,36,17,1,3,211.76,1,1.5,0,11,0,6,4,1,0,0,0
7,R Dhawan,not out,3,2,0,0,150,1,4,0,35,1,8.75,7,3,1,2,0
8,DA Warner,c Miller b Sandeep Sharma,59,31,7,3,190.32,2,,,,,,,,,,
9,S Dhawan,c †Naik b Dhawan,45,44,4,0,102.27,2,,,,,,,,,,
10,AP Tare,run out (Miller/†Naik),0,1,0,0,0,2,,,,,,,,,,
11,EJG Morgan,c Vohra b Sharma,25,20,2,1,125,2,,,,,,,,,,
12,DJ Hooda,run out (Miller),5,5,0,0,100,2,4,0,30,0,7.5,11,1,2,2,0
13,MC Henriques,not out,5,4,1,0,125,2,4,0,33,2,8.25,7,3,1,1,0
14,NV Ojha,not out,2,2,0,0,100,2,,,,,,,,,,
15,MM Sharma,DNB,0,0,0,0,0,1,3,0,20,1,6.66,8,2,0,3,0
16,KJ Abbott,DNB,0,0,0,0,0,1,3,0,34,0,11.33,4,5,0,0,0
17,Sandeep Sharma,DNB,0,0,0,0,0,1,4,0,30,1,7.5,12,2,2,0,0
18,Bipul Sharma,DNB,0,0,0,0,0,2,,,,,,,,,,
19,B Kumar,DNB,0,0,0,0,0,2,4,0,37,1,9.25,7,3,2,0,0
20,BB Sran,DNB,0,0,0,0,0,2,4,0,33,0,8.25,6,2,1,0,0
21,Mustafizur Rahman,DNB,0,0,0,0,0,2,4,1,9,2,2.25,17,0,0,0,0
0,RG Sharma,c †Naik b Sandeep Sharma,0,2,0,0,0,1,,,,,,,,,,
1,PA Patel,c Marsh b Johnson,81,58,10,2,139.65,1,,,,,,,,,,
2,AT Rayudu,c Vohra b Patel,65,37,4,4,175.67,1,,,,,,,,,,
3,JC Buttler,b Sharma,24,13,3,1,184.61,1,,,,,,,,,,
4,KA Pollard,c Sandeep Sharma b Sharma,10,9,0,0,111.11,1,2,0,25,0,12.5,0,2,1,0,0
5,HH Pandya,c Miller b Sharma,4,2,1,0,200,1,,,,,,,,,,
6,KH Pandya,not out,0,0,0,0,0,1,2,0,20,0,10,2,2,0,0,0
7,M Vijay,c Buttler b Southee,19,13,2,1,146.15,2,,,,,,,,,,
8,M Vohra,c Buttler b Bumrah,7,11,0,0,63.63,2,,,,,,,,,,
9,SE Marsh,c Rayudu b Southee,45,34,3,1,132.35,2,,,,,,,,,,
10,GJ Maxwell,b Bumrah,56,39,5,1,143.58,2,1,0,11,0,11,1,0,1,0,0
11,DA Miller,not out,30,17,1,2,176.47,2,,,,,,,,,,
12,NS Naik,b Bumrah,1,3,0,0,33.33,2,,,,,,,,,,
13,AR Patel,b McClenaghan,0,2,0,0,0,2,4,0,41,1,10.25,4,2,3,0,0
14,MG Johnson,b McClenaghan,1,2,0,0,50,2,4,0,43,1,10.75,8,8,0,0,1
15,MM Sharma,not out,0,0,0,0,0,2,4,0,38,3,9.5,7,5,0,2,0
16,Harbhajan Singh,DNB,0,0,0,0,0,1,4,0,31,0,7.75,8,3,1,0,0
17,TG Southee,DNB,0,0,0,0,0,1,4,0,28,2,7,11,1,2,0,0
18,MJ McClenaghan,DNB,0,0,0,0,0,1,4,0,32,2,8,7,3,0,2,1
19,JJ Bumrah,DNB,0,0,0,0,0,1,4,0,26,3,6.5,7,0,1,0,0
20,P Sahu,DNB,0,0,0,0,0,2,3,0,35,0,11.66,1,1,3,0,0
21,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,20,1,5,13,2,0,1,0
0,AM Rahane,run out (Bravo),53,45,5,0,117.77,1,,,,,,,,,,
1,SS Tiwary,run out (Raina),1,2,0,0,50,1,,,,,,,,,,
2,SPD Smith,b Bravo,101,54,8,5,187.03,1,,,,,,,,,,
3,MS Dhoni,not out,30,18,2,2,166.66,1,,,,,,,,,,
4,NLTC Perera,not out,3,2,0,0,150,1,4,0,41,2,10.25,5,6,0,1,0
5,DR Smith,b Perera,63,37,9,1,170.27,2,,,,,,,,,,
6,BB McCullum,c Morkel b Bhatia,43,22,5,2,195.45,2,,,,,,,,,,
7,SK Raina,b Perera,34,28,2,0,121.42,2,,,,,,,,,,
8,KD Karthik,c Rahane b Dinda,33,20,4,0,165,2,,,,,,,,,,
9,DJ Bravo,c †Dhoni b Dinda,7,6,1,0,116.66,2,4,0,40,1,10,4,3,1,1,0
10,RA Jadeja,run out (†Dhoni),0,1,0,0,0,2,4,0,37,0,9.25,7,0,3,2,0
11,JP Faulkner,not out,9,5,1,0,180,2,2,0,22,0,11,0,1,1,0,0
12,Ishan Kishan,run out (Tiwary),0,1,0,0,0,2,,,,,,,,,,
13,P Kumar,not out,0,0,0,0,0,2,4,0,37,0,9.25,8,6,0,0,0
14,JA Morkel,DNB,0,0,0,0,0,1,2,0,30,0,15,4,4,1,2,0
15,R Bhatia,DNB,0,0,0,0,0,1,3,0,26,1,8.66,3,1,1,0,0
16,PSP Handscomb,DNB,0,0,0,0,0,1,,,,,,,,,,
17,R Ashwin,DNB,0,0,0,0,0,1,4,0,37,0,9.25,4,5,0,1,0
18,M Ashwin,DNB,0,0,0,0,0,1,3,0,22,0,7.33,6,1,1,0,0
19,AB Dinda,DNB,0,0,0,0,0,1,4,0,40,2,10,8,5,0,3,0
20,DS Kulkarni,DNB,0,0,0,0,0,2,3,0,25,0,8.33,4,3,0,1,0
21,S Kaushik,DNB,0,0,0,0,0,2,3,0,32,0,10.66,5,2,2,0,1
0,RV Uthappa,c Pollard b Harbhajan Singh,36,20,1,2,180,1,,,,,,,,,,
1,G Gambhir,c Pollard b McClenaghan,59,45,6,1,131.11,1,,,,,,,,,,
2,Shakib Al Hasan,c †Patel b HH Pandya,6,4,1,0,150,1,4,0,30,1,7.5,9,3,1,0,0
3,SA Yadav,c & b Southee,21,17,2,0,123.52,1,,,,,,,,,,
4,AD Russell,b Southee,22,16,3,0,137.5,1,3,0,28,0,9.33,5,5,0,0,0
5,CA Lynn,not out,10,10,0,0,100,1,,,,,,,,,,
6,YK Pathan,not out,19,8,4,0,237.5,1,,,,,,,,,,
7,RG Sharma,not out,68,49,8,2,138.77,2,,,,,,,,,,
