Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb,50,100,0,4_haul,5_haul,BSR,BWA,hard_hit,bat_consistency,pca_bat,Bowl_index,bowl_consistency,bowl_pca
S Badree,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,34.0,0.0,6.8,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,34.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,0.9794585496188026,-0.06395897373559983,1.412740618307546
TL Suman,0,52.0,58.0,8.0,0.0,88.13559322033898,12.0,2.0,0.0,15.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,7.5,0.42904831556149237,0.12021038426712106,-0.29045325321162957,-0.4849847216642161,-1.3991930201046519,-0.08011193122249673
RJ Harris,0,2.0,5.0,0.0,0.0,33.33333333333333,4.0,12.0,0.0,72.0,1.0,5.538461538461538,42.0,13.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,36.0,-1.0651151714793226,-0.9750466854365144,-0.7820560590375463,1.3823690093703696,-1.2663946925938085,1.4277354241095745
Mohammed Shami,0,5.0,10.0,0.0,0.0,45.45454545454545,5.0,9.0,0.0,78.0,1.0,7.8,22.0,9.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,39.0,-1.0651151714793226,-0.757700135167489,-0.722634890503984,1.2641235483563225,-1.3907628679701505,1.51588915365374
BMAJ Mendis,0,23.0,27.0,0.0,0.0,82.14285714285714,5.0,5.0,0.0,36.0,1.0,6.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,18.0,-1.0651151714793226,-0.09277921735557726,-0.4970938537440855,0.1634188865712458,-1.4652036275874618,0.506516837968453
PJ Sangwan,0,4.0,2.0,1.0,0.0,133.33333333333331,2.0,4.0,0.0,51.0,0.0,10.2,8.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,51.0,2.6080367341626807,1.1192670223723014,-0.40381518605394495,1.6246992134238478,-1.5992982421913977,2.060225882329129
Anand Rajan,0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,42.0,2.0,4.666666666666667,25.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,14.0,-1.0651151714793226,-1.5727496986763339,-0.9134521354663596,0.026357961253180854,0.17525353638523922,0.1906434655310862
AA Chavan,0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,63.0,1.0,6.3,28.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,31.5,-1.0651151714793226,-1.5798091830846783,-0.9134521354663596,0.9794585496188026,0.11157124459363332,1.161772472849633
Q de Kock,0,6.0,15.0,1.0,0.0,37.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37639918917144694,-0.8381221024330024,-0.741883855859065,-1.0701294412913402,0.9262892216043829,-0.5659312634904795
SPD Smith,0,159.0,132.0,15.0,4.0,119.54887218045114,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090927880815359,0.7110731256682624,0.4221152850232578,-1.0701294412913402,0.8994802363515471,-0.5659312634904795
M Manhas,0,13.0,17.0,1.0,0.0,72.22222222222221,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.45292318720565533,-0.22164282163487872,-0.5798300617754447,-1.0701294412913402,0.9076110002130771,-0.5659312634904795
Y Venugopal Rao,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,-1.0701294412913402,2.4033629692288434,-0.5659312634904795
S Anirudha,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,-1.0701294412913402,2.4033629692288434,-0.5659312634904795
PC Valthaty,0,6.0,17.0,0.0,0.0,33.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.9609277166198258,-0.7615682913329174,-1.0701294412913402,0.9310693955449151,-0.5659312634904795
AD Mascarenhas,0,5.0,5.0,0.0,0.0,83.33333333333334,1.0,4.0,0.0,25.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,-1.0651151714793226,-0.06437319676009631,-0.5849619443943261,0.6378605511337789,-1.5309623461501933,1.0813645382716877
YS Chahal,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,34.0,0.0,6.8,9.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,34.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,0.9794585496188026,-0.06395897373559983,1.401330382096684
BA Bhatt,0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,32.0,1.0,5.333333333333333,12.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,16.0,-1.0651151714793226,-1.5727496986763339,-0.9134521354663596,0.07907370176012868,0.05120305335231905,0.4131050375221949
S Ladda,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,18.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,-0.4059111109037939,0.051642737270313946,0.0037247793368129643
X Thalaivan Sargunam,0,10.0,17.0,0.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.5624590411266126,-0.6603123952439558,-1.0701294412913402,0.9137142650103312,-0.5659312634904795
A Mukund,0,19.0,21.0,1.0,0.0,86.36363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5642308207099584,0.03007414767275264,-0.4977005103375624,-1.0701294412913402,0.9042586384799116,-0.5659312634904795
OA Shah,0,25.0,23.0,2.0,0.0,104.16666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14682719506882175,0.38272748243504445,-0.39772216270728983,-1.0701294412913402,0.901320198929273,-0.5659312634904795
WP Saha,0,70.0,56.0,6.0,4.0,122.80701754385966,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868122673595416,0.7982462576981183,-0.06275930538554789,-1.0701294412913402,0.8991491862812562,-0.5659312634904795
S Narwal,0,23.0,15.0,4.0,0.0,143.75,3.0,2.0,0.0,17.0,0.0,5.666666666666667,6.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,17.0,1.6897487577521801,1.2325129180894925,-0.2550169950714318,0.026357961253180854,-1.5654702247372851,0.45011223696609115
P Suyal,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,21.0,1.0,5.25,10.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.5,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,-0.2873006947631606,0.05526382756561752,0.054913951537793125
BB McCullum,0,6.0,7.0,1.0,0.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123167931364287,-0.10349450618967115,-0.6055876392105036,-1.0701294412913402,0.9068540407145875,-0.5659312634904795
GB Hogg,0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,0.0,31.0,0.0,7.3809523809523805,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.200000000000003,31.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,0.7511240850229932,-0.0856457969278698,1.203517093699363
NM Coulter Nile,0,9.0,6.0,0.0,1.0,128.57142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090927880815359,0.8728573999286645,-0.39541228299168296,-1.0701294412913402,0.8986042671285114,-0.5659312634904795
NM Coulter0Nile,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,29.0,1.0,5.8,11.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,14.5,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,-0.04849839026668572,0.030065771855581284,0.2872634440586316
B Chipli,0,16.0,18.0,1.0,1.0,84.21052631578947,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09482753556552055,0.04424378264548189,-0.5162508952950655,-1.0701294412913402,0.9046972438235853,-0.5659312634904795
P Dogra,0,5.0,8.0,0.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.5624590411266126,-0.6859221048747419,-1.0701294412913402,0.9137142650103312,-0.5659312634904795
