,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
5,AD Mathews,c Kohli b Vinay Kumar,10,7,0,1,142.85,1,4,0,35,1,8.75,7,2,2,0,0
6,M Manhas,not out,6,4,1,0,150,1,,,,,,,,,,
7,B Kumar,not out,0,0,0,0,0,1,4,0,27,0,6.75,10,4,0,0,0
8,TM Dilshan,c †Uthappa b Dinda,4,8,0,0,50,2,2,0,24,0,12,3,3,1,0,0
9,CH Gayle,b Nehra,81,48,4,8,168.75,2,,,,,,,,,,
10,MA Agarwal,c Manhas b Samuels,9,10,0,1,90,2,,,,,,,,,,
11,V Kohli,c Sharma b Mathews,16,19,1,0,84.21,2,,,,,,,,,,
12,SS Tiwary,not out,36,23,1,2,156.52,2,,,,,,,,,,
13,AB de Villiers,not out,33,14,2,3,235.71,2,,,,,,,,,,
14,R Sharma,DNB,0,0,0,0,0,1,2,0,35,0,17.5,2,0,5,0,0
15,AB Dinda,DNB,0,0,0,0,0,1,4,0,28,1,7,6,0,1,2,1
16,A Nehra,DNB,0,0,0,0,0,1,4,0,54,1,13.5,8,2,6,0,1
17,DL Vettori,DNB,0,0,0,0,0,2,4,0,34,1,8.5,6,3,1,0,0
18,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,34,2,8.5,9,4,1,1,0
19,Z Khan,DNB,0,0,0,0,0,2,4,0,34,0,8.5,5,2,1,1,0
20,HV Patel,DNB,0,0,0,0,0,2,4,0,29,1,7.25,10,3,1,0,0
21,KP Appanna,DNB,0,0,0,0,0,2,2,0,23,0,11.5,1,0,2,1,0
0,N Saini,b Khan,14,12,1,0,116.66,1,,,,,,,,,,
1,PC Valthaty,c de Villiers b Khan,6,12,1,0,50,1,,,,,,,,,,
2,SE Marsh,b McDonald,26,17,3,1,152.94,1,,,,,,,,,,
3,DJ Hussey,b Patel,41,34,4,0,120.58,1,,,,,,,,,,
4,DA Miller,c Khan b McDonald,8,13,0,0,61.53,1,,,,,,,,,,
5,Mandeep Singh,c Kohli b Vinay Kumar,20,15,0,0,133.33,1,,,,,,,,,,
6,Azhar Mahmood,not out,33,14,3,2,235.71,1,3.3,0,30,0,8.57,6,4,0,1,0
7,PP Chawla,not out,7,3,1,0,233.33,1,4,0,21,1,5.25,9,0,1,0,0
8,MA Agarwal,lbw b Awana,1,3,0,0,33.33,2,,,,,,,,,,
9,CH Gayle,c Hussey b Awana,87,56,8,4,155.35,2,,,,,,,,,,
10,V Kohli,c Marsh b Awana,4,4,1,0,100,2,,,,,,,,,,
11,SS Tiwary,c †Saini b Awana,4,7,0,0,57.14,2,,,,,,,,,,
12,AB de Villiers,lbw b Chawla,52,39,6,0,133.33,2,,,,,,,,,,
13,AB McDonald,not out,8,6,1,0,133.33,2,4,0,25,2,6.25,6,0,1,1,0
14,DL Vettori,not out,2,3,0,0,66.66,2,4,0,24,0,6,7,1,0,1,0
15,P Awana,DNB,0,0,0,0,0,1,4,0,34,4,8.5,14,5,1,1,1
16,P Kumar,DNB,0,0,0,0,0,1,4,0,35,0,8.75,9,3,1,4,0
17,Harmeet Singh,DNB,0,0,0,0,0,1,4,0,46,0,11.5,2,4,1,1,0
18,KB Arun Karthik,DNB,0,0,0,0,0,2,,,,,,,,,,
19,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,40,1,10,8,5,1,0,0
20,HV Patel,DNB,0,0,0,0,0,2,4,0,44,1,11,7,6,1,1,0
21,Z Khan,DNB,0,0,0,0,0,2,4,0,25,2,6.25,10,1,0,0,0
0,RV Uthappa,c †Ojha b Morkel,10,13,2,0,76.92,1,,,,,,,,,,
1,JD Ryder,b Morkel,86,58,7,4,148.27,1,1,0,18,0,18,1,1,2,0,0
2,SC Ganguly,c Yadav b Morkel,41,35,5,1,117.14,1,4,0,27,2,6.75,6,1,1,0,0
3,SPD Smith,not out,34,13,4,2,261.53,1,,,,,,,,,,
4,AD Mathews,not out,6,2,1,0,300,1,2,0,32,0,16,1,1,3,1,0
5,DPMD Jayawardene,c Smith b Thomas,7,7,1,0,100,2,,,,,,,,,,
6,V Sehwag,c & b Kartik,57,32,5,4,178.12,2,1,0,9,0,9,3,2,0,0,0
7,KP Pietersen,b Ganguly,32,23,1,3,139.13,2,2,0,21,0,10.5,2,1,1,3,0
8,IK Pathan,c Ryder b Ganguly,15,11,0,1,136.36,2,4,1,25,0,6.25,11,3,0,1,0
9,P Negi,run out (Mathews/†Uthappa),8,8,1,0,100,2,,,,,,,,,,
10,LRPL Taylor,c Smith b Thomas,12,13,1,0,92.3,2,,,,,,,,,,
11,Y Nagar,c Ganguly b Thomas,24,19,3,0,126.31,2,1,0,10,0,10,1,1,0,1,0
12,NV Ojha,not out,11,6,0,1,183.33,2,,,,,,,,,,
13,M Morkel,not out,1,1,0,0,100,2,4,0,50,3,12.5,5,7,1,1,1
14,MK Pandey,DNB,0,0,0,0,0,1,,,,,,,,,,
15,AC Thomas,DNB,0,0,0,0,0,1,4,0,22,3,5.5,13,3,0,0,0
16,M Manhas,DNB,0,0,0,0,0,1,,,,,,,,,,
17,M Kartik,DNB,0,0,0,0,0,1,3,0,25,1,8.33,5,2,1,1,0
18,R Sharma,DNB,0,0,0,0,0,1,2,0,20,0,10,3,2,1,0,0
19,A Nehra,DNB,0,0,0,0,0,1,4,0,26,0,6.5,10,2,1,0,0
20,S Nadeem,DNB,0,0,0,0,0,2,4,0,44,0,11,6,4,2,3,0
21,UT Yadav,DNB,0,0,0,0,0,2,4,0,29,0,7.25,14,1,3,0,0
0,KC Sangakkara,b Balaji,12,15,1,0,80,1,,,,,,,,,,
1,S Dhawan,c Das b Bhatia,50,50,4,1,100,1,,,,,,,,,,
2,PA Patel,run out (Kallis/Bhatia),23,19,2,0,121.05,1,,,,,,,,,,
3,CL White,c Das b Lee,10,9,1,0,111.11,1,1,0,8,0,8,0,0,0,2,0
4,JP Duminy,not out,16,15,1,0,106.66,1,0,0,1,0,0,0,0,0,1,0
5,IR Jaggi,c McCullum b Narine,3,7,0,0,42.85,1,,,,,,,,,,
6,Ankit Sharma,c Gambhir b Balaji,1,2,0,0,50,1,4,0,19,1,4.75,11,0,1,0,0
7,DW Steyn,c Tiwary b Narine,7,3,0,1,233.33,1,4,0,24,2,6,14,4,0,1,0
8,A Mishra,not out,1,1,0,0,100,1,4,0,27,1,6.75,9,3,0,1,0
9,BB McCullum,lbw b Steyn,10,9,1,0,111.11,2,,,,,,,,,,
10,G Gambhir,c Sangakkara b Anand Rajan,30,28,4,0,107.14,2,,,,,,,,,,
11,MS Bisla,b Mishra,10,13,2,0,76.92,2,,,,,,,,,,
12,JH Kallis,c †Patel b Steyn,23,24,2,0,95.83,2,2,0,16,0,8,3,2,0,0,0
13,YK Pathan,b Ankit Sharma,6,4,0,1,150,2,2,0,19,0,9.5,1,1,1,0,0
14,MK Tiwary,not out,30,28,2,0,107.14,2,,,,,,,,,,
15,DB Das,not out,9,8,1,0,112.5,2,,,,,,,,,,
16,Anand Rajan,DNB,0,0,0,0,0,1,2,0,11,1,5.5,5,0,0,1,0
17,V Pratap Singh,DNB,0,0,0,0,0,1,4,0,35,0,8.75,8,5,0,1,0
18,R Bhatia,DNB,0,0,0,0,0,2,4,0,26,1,6.5,5,1,0,0,1
19,SP Narine,DNB,0,0,0,0,0,2,4,0,26,2,6.5,11,2,1,0,0
20,L Balaji,DNB,0,0,0,0,0,2,4,0,22,2,5.5,8,1,0,0,0
21,B Lee,DNB,0,0,0,0,0,2,4,0,15,1,3.75,15,2,0,0,0
0,V Kohli,c Hodge b Pankaj Singh,16,16,2,0,100,1,,,,,,,,,,
1,TM Dilshan,not out,76,58,10,1,131.03,1,,,,,,,,,,
2,MA Agarwal,c Hodge b Hogg,15,17,2,0,88.23,1,,,,,,,,,,
3,CH Gayle,lbw b Hogg,4,8,0,0,50,1,,,,,,,,,,
4,AB de Villiers,not out,59,23,3,5,256.52,1,,,,,,,,,,
5,R Dravid,c Dilshan b Appanna,58,42,8,0,138.09,2,,,,,,,,,,
6,AM Rahane,c sub (LA Pomersbach) b Appanna,13,18,1,0,72.22,2,,,,,,,,,,
7,OA Shah,st †de Villiers b Appanna,10,15,0,1,66.66,2,,,,,,,,,,
8,SP Goswami,c Agarwal b Appanna,1,2,0,0,50,2,,,,,,,,,,
9,BJ Hodge,c Agarwal b Patel,10,8,1,0,125,2,,,,,,,,,,
10,STR Binny,not out,20,18,2,0,111.11,2,,,,,,,,,,
11,KK Cooper,c Vettori b Khan,8,6,2,0,133.33,2,4,1,35,0,8.75,10,4,1,2,0
12,GB Hogg,c Vinay Kumar b Patel,13,11,1,0,118.18,2,4,0,39,2,9.75,8,3,0,1,1
13,SS Tiwary,DNB,0,0,0,0,0,1,,,,,,,,,,
14,DL Vettori,DNB,0,0,0,0,0,1,4,0,20,0,5,11,1,0,0,0
15,R Vinay Kumar,DNB,0,0,0,0,0,1,4,0,37,0,9.25,7,5,0,0,0
16,Z Khan,DNB,0,0,0,0,0,1,4,0,30,1,7.5,9,4,0,2,0
17,HV Patel,DNB,0,0,0,0,0,1,4,0,32,2,8,10,3,1,1,0
18,KP Appanna,DNB,0,0,0,0,0,1,4,0,19,4,4.75,14,2,0,1,0
19,Pankaj Singh,DNB,0,0,0,0,0,2,4,0,32,1,8,11,6,0,0,0
20,SK Trivedi,DNB,0,0,0,0,0,2,4,0,44,0,11,9,3,3,0,1
21,A Chandila,DNB,0,0,0,0,0,2,4,0,29,0,7.25,9,1,2,0,0
0,PA Patel,c Pandey b Kumar,24,18,3,1,133.33,1,,,,,,,,,,
1,S Dhawan,run out (Pandey/†Uthappa),16,11,1,1,145.45,1,,,,,,,,,,
2,CL White,c Thomas b Samuels,78,46,6,5,169.56,1,,,,,,,,,,
3,KC Sangakkara,b Sharma,12,14,1,0,85.71,1,,,,,,,,,,
4,JP Duminy,not out,26,24,0,1,108.33,1,3,0,24,0,8,7,2,1,1,0
5,IR Jaggi,not out,10,7,0,0,142.85,1,,,,,,,,,,
6,MK Pandey,b Theron,21,20,2,1,105,2,,,,,,,,,,
7,JD Ryder,c sub (DJ Harris) b Ankit Sharma,7,6,1,0,116.66,2,,,,,,,,,,
8,SC Ganguly,c sub (DJ Harris) b Gony,23,20,3,1,115,2,,,,,,,,,,
9,RV Uthappa,b Ashish Reddy,29,27,2,1,107.4,2,,,,,,,,,,
10,MN Samuels,c Sangakkara b Ashish Reddy,3,8,0,0,37.5,2,4,0,39,1,9.75,5,0,3,2,0
11,SPD Smith,c Duminy b Theron,26,13,0,3,200,2,,,,,,,,,,
12,M Manhas,not out,22,14,0,2,157.14,2,,,,,,,,,,
13,AC Thomas,run out (†Patel),12,9,0,1,133.33,2,4,0,27,0,6.75,9,3,0,0,0
14,B Kumar,not out,7,4,1,0,175,2,4,0,34,1,8.5,6,2,2,0,0
15,Ankit Sharma,DNB,0,0,0,0,0,1,2,0,11,1,5.5,7,2,0,0,0
16,A Ashish Reddy,DNB,0,0,0,0,0,1,4,0,32,2,8,6,1,2,0,0
17,A Mishra,DNB,0,0,0,0,0,1,3,0,25,0,8.33,6,2,1,1,0
18,J Theron,DNB,0,0,0,0,0,1,4,0,37,2,9.25,9,1,3,2,1
19,MS Gony,DNB,0,0,0,0,0,1,4,0,27,1,6.75,12,1,2,1,0
20,R Sharma,DNB,0,0,0,0,0,2,4,0,39,1,9.75,9,3,3,0,0
21,A Nehra,DNB,0,0,0,0,0,2,4,0,29,0,7.25,5,3,0,0,0
0,DPMD Jayawardene,c Sharma b Peterson,55,42,8,0,130.95,1,,,,,,,,,,
1,V Sehwag,c Singh b Peterson,73,39,8,4,187.17,1,,,,,,,,,,
2,KP Pietersen,not out,50,26,6,3,192.3,1,,,,,,,,,,
3,IK Pathan,c sub (NLTC Perera) b Peterson,0,1,0,0,0,1,4,0,46,2,11.5,8,6,2,1,0
4,LRPL Taylor,lbw b Malinga,15,7,0,2,214.28,1,,,,,,,,,,
5,Y Nagar,lbw b Malinga,0,1,0,0,0,1,,,,,,,,,,
6,NV Ojha,not out,5,4,0,0,125,1,,,,,,,,,,
7,AC Blizzard,c Jayawardene b Pathan,0,3,0,0,0,2,,,,,,,,,,
8,SR Tendulkar,c Pietersen b Morkel,7,7,0,1,100,2,,,,,,,,,,
9,RG Sharma,c Agarkar b Pathan,12,6,1,1,200,2,,,,,,,,,,
10,KD Karthik,b Agarkar,40,28,7,0,142.85,2,,,,,,,,,,
11,AT Rayudu,c Jayawardene b Nadeem,62,39,5,3,158.97,2,,,,,,,,,,
12,KA Pollard,b Nadeem,16,9,1,1,177.77,2,1,0,23,0,23,0,2,2,1,0
13,RJ Peterson,run out (Jayawardene/†Ojha),2,2,0,0,100,2,4,0,37,3,9.25,11,3,3,0,0
14,Harbhajan Singh,c Pathan b Yadav,15,12,2,0,125,2,4,0,42,0,10.5,7,4,2,0,0
15,SL Malinga,b Yadav,11,13,1,0,84.61,2,4,0,31,2,7.75,10,4,0,2,0
16,RP Singh,not out,1,1,0,0,100,2,4,0,41,0,10.25,7,5,1,1,0
17,M Morkel,DNB,0,0,0,0,0,1,4,0,21,1,5.25,10,2,0,1,0
18,S Nadeem,DNB,0,0,0,0,0,1,4,0,35,2,8.75,8,1,3,0,0
19,UT Yadav,DNB,0,0,0,0,0,1,4,0,36,2,9,8,6,0,1,0
20,AB Agarkar,DNB,0,0,0,0,0,1,4,0,32,1,8,6,2,1,1,0
21,R Shukla,DNB,0,0,0,0,0,2,3,0,31,0,10.33,6,4,1,1,0
0,Mandeep Singh,c Raina b Bravo,56,50,5,1,112,1,,,,,,,,,,
1,SE Marsh,run out (Ashwin),32,22,4,1,145.45,1,,,,,,,,,,
2,Azhar Mahmood,lbw b Bravo,18,12,0,2,150,1,4,0,25,3,6.25,9,2,0,0,0
3,DA Miller,c †Dhoni b Morkel,19,15,2,0,126.66,1,,,,,,,,,,
4,DJ Hussey,c Jakati b Morkel,7,4,1,0,175,1,1,0,3,1,3,3,0,0,0,0
5,Bipul Sharma,run out (†Dhoni),7,5,1,0,140,1,1,0,11,0,11,3,1,1,0,0
6,PP Chawla,c Bravo b Morkel,0,2,0,0,0,1,4,0,20,2,5,11,1,0,1,0
7,N Saini,c & b Kulasekara,6,4,1,0,150,1,,,,,,,,,,
8,P Kumar,not out,6,6,0,0,100,1,4,0,40,1,10,8,2,3,1,0
9,P Awana,not out,0,0,0,0,0,1,4,0,34,0,8.5,5,4,0,1,0
10,F du Plessis,c & b Azhar Mahmood,29,20,3,2,145,2,,,,,,,,,,
11,S Badrinath,c sub (P Dogra) b Azhar Mahmood,25,18,4,0,138.88,2,,,,,,,,,,
12,SK Raina,st †Saini b Chawla,15,17,1,0,88.23,2,1,0,8,0,8,1,1,0,0,0
13,WP Saha,b Hussey,6,14,0,0,42.85,2,,,,,,,,,,
14,RA Jadeja,c Hussey b Chawla,17,11,1,1,154.54,2,1,0,15,0,15,1,0,2,0,0
15,MS Dhoni,run out (†Saini),1,4,0,0,25,2,,,,,,,,,,
16,DJ Bravo,c Chawla b Kumar,30,21,0,2,142.85,2,4,0,28,2,7,8,3,0,1,0
17,JA Morkel,c Marsh b Azhar Mahmood,8,9,0,0,88.88,2,4,0,29,3,7.25,11,4,0,0,0
18,KMDN Kulasekara,not out,5,3,1,0,166.66,2,4,0,29,1,7.25,10,3,0,3,0
19,R Ashwin,not out,7,3,1,0,233.33,2,4,0,25,0,6.25,8,0,1,1,0
20,BA Bhatt,DNB,0,0,0,0,0,1,2,0,13,0,6.5,8,1,1,0,0
21,SB Jakati,DNB,0,0,0,0,0,2,2,0,22,0,11,4,3,1,0,0
0,N Saini,c Patel b McKay,17,22,2,0,77.27,1,,,,,,,,,,
1,Mandeep Singh,c †Karthik b Singh,22,16,4,0,137.5,1,,,,,,,,,,
2,SE Marsh,c Harbhajan Singh b Franklin,17,26,1,0,65.38,1,,,,,,,,,,
3,DJ Hussey,not out,68,40,4,4,170,1,,,,,,,,,,
4,DA Miller,not out,34,17,1,3,200,1,,,,,,,,,,
5,JEC Franklin,c †Saini b Azhar Mahmood,22,22,2,0,100,2,1,0,5,1,5,3,0,0,1,0
6,SR Tendulkar,c †Saini b Azhar Mahmood,34,29,4,0,117.24,2,,,,,,,,,,
7,RG Sharma,c Azhar Mahmood b Awana,50,30,3,3,166.66,2,,,,,,,,,,
8,KD Karthik,c Azhar Mahmood b Chawla,3,6,0,0,50,2,,,,,,,,,,
9,KA Pollard,c Mandeep Singh b Awana,3,7,0,0,42.85,2,3,0,27,0,9,5,2,1,0,0
10,AT Rayudu,not out,34,17,2,2,200,2,,,,,,,,,,
11,Harbhajan Singh,c Marsh b Awana,0,2,0,0,0,2,3,0,29,0,9.66,2,0,1,3,0
12,RJ Peterson,not out,16,7,2,1,228.57,2,1,0,3,0,3,3,0,0,0,0
13,SD Chitnis,DNB,0,0,0,0,0,1,,,,,,,,,,
14,Azhar Mahmood,DNB,0,0,0,0,0,1,3.5,0,23,2,6,9,2,0,0,0
15,PP Chawla,DNB,0,0,0,0,0,1,4,0,46,1,11.5,7,2,4,1,0
16,BA Bhatt,DNB,0,0,0,0,0,1,4,0,34,0,8.5,5,4,0,0,1
17,P Kumar,DNB,0,0,0,0,0,1,4,0,25,0,6.25,8,2,0,1,0
18,P Awana,DNB,0,0,0,0,0,1,4,0,39,3,9.75,9,3,2,1,0
19,RP Singh,DNB,0,0,0,0,0,2,4,0,27,1,6.75,11,4,0,1,0
20,MM Patel,DNB,0,0,0,0,0,2,4,1,41,0,10.25,10,1,4,0,1
21,CJ McKay,DNB,0,0,0,0,0,2,4,0,36,1,9,9,5,1,0,0
0,DPMD Jayawardene,c Hogg b Pankaj Singh,6,5,1,0,120,1,,,,,,,,,,
1,V Sehwag,c Menaria b Hogg,63,39,8,2,161.53,1,,,,,,,,,,
2,KP Pietersen,c Dravid b Chavan,5,5,1,0,100,1,,,,,,,,,,
3,LRPL Taylor,b Pankaj Singh,25,35,0,0,71.42,1,,,,,,,,,,
4,Y Nagar,c Chavan b Singh,27,20,2,2,135,1,,,,,,,,,,
5,NV Ojha,c Dravid b Singh,11,11,0,1,100,1,,,,,,,,,,
6,IK Pathan,not out,7,5,1,0,140,1,4,0,27,1,6.75,10,3,0,2,0
7,AB Agarkar,not out,0,0,0,0,0,1,4,0,33,0,8.25,3,3,0,1,0
8,R Dravid,c Agarkar b Pathan,40,38,5,0,105.26,2,,,,,,,,,,
9,AM Rahane,not out,84,63,9,1,133.33,2,,,,,,,,,,
10,BJ Hodge,lbw b Morkel,22,18,3,0,122.22,2,,,,,,,,,,
11,OA Shah,run out (†Ojha),1,1,0,0,100,2,,,,,,,,,,
12,M Morkel,DNB,0,0,0,0,0,1,4,0,26,1,6.5,11,4,0,0,0
13,S Nadeem,DNB,0,0,0,0,0,1,4,0,30,0,7.5,5,3,0,0,0
14,UT Yadav,DNB,0,0,0,0,0,1,4,0,35,0,8.75,8,4,1,1,0
15,SP Goswami,DNB,0,0,0,0,0,2,,,,,,,,,,
16,AL Menaria,DNB,0,0,0,0,0,2,,,,,,,,,,
17,KK Cooper,DNB,0,0,0,0,0,2,4,0,19,0,4.75,14,0,1,1,0
18,GB Hogg,DNB,0,0,0,0,0,2,4,0,31,1,7.75,8,1,2,0,0
19,AA Chavan,DNB,0,0,0,0,0,2,4,0,31,1,7.75,8,4,0,1,0
20,A Singh,DNB,0,0,0,0,0,2,4,0,41,2,10.25,7,4,2,1,0
21,Pankaj Singh,DNB,0,0,0,0,0,2,4,0,25,2,6.25,11,4,0,0,0
0,JD Ryder,b Pathan,0,2,0,0,0,1,,,,,,,,,,
1,MK Pandey,not out,80,56,7,3,142.85,1,,,,,,,,,,
2,SC Ganguly,c Nadeem b Morkel,1,4,0,0,25,1,1,0,12,0,12,1,2,0,0,0
3,RV Uthappa,not out,60,58,6,0,103.44,1,,,,,,,,,,
4,DPMD Jayawardene,run out (Wright/†Uthappa),18,14,3,0,128.57,2,,,,,,,,,,
5,V Sehwag,not out,87,48,10,3,181.25,2,,,,,,,,,,
6,KP Pietersen,c Ryder b Sharma,27,21,1,2,128.57,2,,,,,,,,,,
7,LRPL Taylor,not out,9,13,0,0,69.23,2,,,,,,,,,,
8,SPD Smith,DNB,0,0,0,0,0,1,,,,,,,,,,
9,LJ Wright,DNB,0,0,0,0,0,1,2,0,24,0,12,2,1,2,0,0
10,AC Thomas,DNB,0,0,0,0,0,1,2,0,14,0,7,6,2,0,1,0
11,M Manhas,DNB,0,0,0,0,0,1,,,,,,,,,,
12,M Kartik,DNB,0,0,0,0,0,1,4,0,26,0,6.5,6,2,0,1,0
13,R Sharma,DNB,0,0,0,0,0,1,4,0,33,1,8.25,7,2,2,0,0
14,A Nehra,DNB,0,0,0,0,0,1,3,0,34,0,11.33,5,5,1,0,0
15,NV Ojha,DNB,0,0,0,0,0,2,,,,,,,,,,
16,IK Pathan,DNB,0,0,0,0,0,2,4,0,23,1,5.75,13,1,1,0,0
17,Y Nagar,DNB,0,0,0,0,0,2,,,,,,,,,,
18,M Morkel,DNB,0,0,0,0,0,2,4,0,34,1,8.5,7,3,1,0,0
19,P Negi,DNB,0,0,0,0,0,2,4,0,22,0,5.5,8,2,0,0,0
20,S Nadeem,DNB,0,0,0,0,0,2,4,0,22,0,5.5,8,2,0,0,0
21,UT Yadav,DNB,0,0,0,0,0,2,4,0,40,0,10,6,5,1,0,0
0,BB McCullum,b Vettori,43,37,8,0,116.21,1,,,,,,,,,,
1,G Gambhir,c Appanna b Khan,93,51,9,5,182.35,1,,,,,,,,,,
2,JH Kallis,c Patel b Vinay Kumar,41,27,1,3,151.85,1,4,0,31,2,7.75,11,5,0,1,1
3,YK Pathan,c Dilshan b Vinay Kumar,7,4,0,1,175,1,4,0,19,1,4.75,14,1,1,0,0
4,MK Tiwary,not out,1,1,0,0,100,1,,,,,,,,,,
5,TM Dilshan,c Bhatia b Pathan,1,3,0,0,33.33,2,2,0,19,0,9.5,2,3,0,0,0
6,CH Gayle,c †McCullum b Shukla,86,58,7,6,148.27,2,,,,,,,,,,
7,V Kohli,lbw b Kallis,18,19,3,0,94.73,2,,,,,,,,,,
8,AB de Villiers,c Shukla b Kallis,0,1,0,0,0,2,,,,,,,,,,
9,SS Tiwary,c Gambhir b Bhatia,19,22,1,1,86.36,2,,,,,,,,,,
10,MA Agarwal,b Narine,10,13,1,0,76.92,2,,,,,,,,,,
11,DL Vettori,not out,4,4,0,0,100,2,4,0,29,1,7.25,12,4,1,0,0
12,R Vinay Kumar,not out,0,1,0,0,0,2,4,0,31,2,7.75,10,3,1,1,0
13,LR Shukla,DNB,0,0,0,0,0,1,1,0,5,1,5,4,1,0,0,0
14,R Bhatia,DNB,0,0,0,0,0,1,3,0,41,1,13.66,5,1,5,0,0
15,DB Das,DNB,0,0,0,0,0,1,,,,,,,,,,
16,SP Narine,DNB,0,0,0,0,0,1,4,0,11,1,2.75,13,0,0,0,0
17,B Lee,DNB,0,0,0,0,0,1,4,0,34,0,8.5,8,4,1,1,0
18,Iqbal Abdulla,DNB,0,0,0,0,0,1,,,,,,,,,,
19,Z Khan,DNB,0,0,0,0,0,2,4,0,48,1,12,8,5,3,1,0
20,HV Patel,DNB,0,0,0,0,0,2,3,0,35,0,11.66,3,1,3,0,0
21,KP Appanna,DNB,0,0,0,0,0,2,3,0,27,0,9,6,2,1,2,0
0,HH Gibbs,not out,66,58,7,2,113.79,1,,,,,,,,,,
1,SR Tendulkar,st †Bisla b Shakib Al Hasan,2,2,0,0,100,1,,,,,,,,,,
2,RG Sharma,not out,109,60,12,5,181.66,1,,,,,,,,,,
3,MS Bisla,c Patel b Ojha,1,2,0,0,50,2,,,,,,,,,,
4,G Gambhir,b Patel,0,2,0,0,0,2,,,,,,,,,,
5,JH Kallis,c Sharma b Smith,79,60,7,3,131.66,2,4,0,40,0,10,4,4,1,2,0
6,MK Tiwary,lbw b Pollard,27,25,4,0,108,2,,,,,,,,,,
7,YK Pathan,not out,40,31,2,1,129.03,2,,,,,,,,,,
8,DB Das,not out,4,1,1,0,400,2,,,,,,,,,,
9,KD Karthik,DNB,0,0,0,0,0,1,,,,,,,,,,
10,AT Rayudu,DNB,0,0,0,0,0,1,,,,,,,,,,
11,DR Smith,DNB,0,0,0,0,0,1,4,0,32,1,8,6,4,0,0,1
12,KA Pollard,DNB,0,0,0,0,0,1,4,0,29,1,7.25,6,3,0,1,0
13,Harbhajan Singh,DNB,0,0,0,0,0,1,1,0,7,0,7,4,0,1,0,0
14,SL Malinga,DNB,0,0,0,0,0,1,4,0,27,0,6.75,5,2,0,0,0
15,PP Ojha,DNB,0,0,0,0,0,1,3,0,26,1,8.66,6,1,2,0,0
16,MM Patel,DNB,0,0,0,0,0,1,4,0,32,1,8,10,4,1,0,0
17,Shakib Al Hasan,DNB,0,0,0,0,0,2,4,0,27,1,6.75,12,2,1,0,0
18,LR Shukla,DNB,0,0,0,0,0,2,,,,,,,,,,
19,R Bhatia,DNB,0,0,0,0,0,2,4,0,41,0,10.25,5,4,2,0,0
20,B Lee,DNB,0,0,0,0,0,2,4,0,44,0,11,9,6,2,1,0
21,SP Narine,DNB,0,0,0,0,0,2,4,0,28,0,7,11,3,1,0,0
0,CH Gayle,c Pandey b Mathews,57,31,3,6,183.87,1,,,,,,,,,,
1,TM Dilshan,run out (Thomas),53,44,6,1,120.45,1,,,,,,,,,,
2,V Kohli,c Smith b Sharma,9,12,1,0,75,1,,,,,,,,,,
3,SS Tiwary,not out,36,30,3,1,120,1,,,,,,,,,,
4,AB de Villiers,not out,9,4,0,1,225,1,,,,,,,,,,
5,MD Mishra,lbw b Khan,4,4,1,0,100,2,,,,,,,,,,
6,MJ Clarke,c Tiwary b Vinay Kumar,13,10,2,0,130,2,1,0,5,0,5,4,1,0,0,0
7,MK Pandey,b Khan,0,2,0,0,0,2,,,,,,,,,,
8,RV Uthappa,st †de Villiers b Muralitharan,38,23,5,1,165.21,2,,,,,,,,,,
9,AP Majumdar,c Khan b Patel,31,26,4,0,119.23,2,,,,,,,,,,
10,AD Mathews,st †de Villiers b Appanna,4,10,0,0,40,2,3,0,14,1,4.66,9,1,0,1,0
11,SPD Smith,not out,24,25,1,0,96,2,,,,,,,,,,
12,B Kumar,b Muralitharan,2,4,0,0,50,2,4,0,40,0,10,10,1,4,1,0
13,AC Thomas,b Vinay Kumar,7,6,1,0,116.66,2,4,0,46,0,11.5,6,4,2,1,1
14,R Sharma,b Vinay Kumar,0,2,0,0,0,2,4,0,31,1,7.75,8,3,1,1,0
15,K Upadhyay,not out,11,8,0,1,137.5,2,4,0,33,0,8.25,10,3,2,0,0
16,MA Agarwal,DNB,0,0,0,0,0,1,,,,,,,,,,
17,R Vinay Kumar,DNB,0,0,0,0,0,1,4,0,32,3,8,9,3,1,0,0
18,Z Khan,DNB,0,0,0,0,0,1,4,0,21,2,5.25,12,2,0,0,0
19,HV Patel,DNB,0,0,0,0,0,1,4,0,36,1,9,7,4,1,0,0
20,M Muralitharan,DNB,0,0,0,0,0,1,4,0,16,2,4,11,1,0,0,0
21,KP Appanna,DNB,0,0,0,0,0,1,4,0,30,1,7.5,9,4,0,1,0
0,DA Warner,c Ashwin b Hilfenhaus,8,9,1,0,88.88,1,,,,,,,,,,
1,V Sehwag,b Hilfenhaus,4,2,1,0,200,1,,,,,,,,,,
2,NV Ojha,c †Dhoni b Hilfenhaus,3,11,0,0,27.27,1,,,,,,,,,,
3,DPMD Jayawardene,c Hussey b Morkel,8,10,1,0,80,1,,,,,,,,,,
4,Y Venugopal Rao,c Morkel b Ashwin,27,24,0,2,112.5,1,,,,,,,,,,
